atomic_number,energy,f1,f2
"73",32.1656,-0.225084,2.74955
"73",32.5362,-0.96499,3.20099
"73",32.911,-1.42659,3.87453
"73",33.2901,-1.65618,4.68979
"73",33.6736,-1.6349,5.18115
"73",34.0616,-1.72992,5.65925
"73",34.4539,-1.80855,6.18146
"73",34.8508,-1.80555,6.75187
"73",35.2523,-1.65161,7.20542
"73",35.6584,-1.58311,7.56807
"73",36.0692,-1.54946,7.94897
"73",36.4847,-1.51874,8.34904
"73",36.905,-1.48583,8.76924
"73",37.3302,-1.45268,9.21059
"73",37.7602,-1.40896,9.7754
"73",38.1952,-1.22431,10.4012
"73",38.6352,-0.81669,11.067
"73",38.7167,-0.7017,11.194
"73",39.1331,-0.0531179,11.5587
"73",39.5839,0.554739,11.5322
"73",40.0399,0.964674,11.4793
"73",40.5012,1.21822,11.2564
"73",40.9677,1.24275,11.0185
"73",41.4397,0.756544,10.8577
"73",41.9171,0.2665,11.4575
"73",42.3999,0.243261,12.0904
"73",42.8884,0.393354,12.7583
"73",43.3825,0.642896,13.2144
"73",43.8822,0.847555,13.6786
"73",44.3877,1.05943,14.1591
"73",44.8991,1.26686,14.6565
"73",45.4163,1.46403,15.2836
"73",45.9395,1.79802,16.0617
"73",46.4687,2.35828,16.8793
"73",47.004,3.10821,17.7118
"73",47.5455,4.45446,18.5526
"73",48.0933,5.90657,18.4717
"73",48.6473,6.96989,18.3911
"73",49.2077,7.98608,18.0511
"73",49.7746,8.76537,17.7042
"73",50.348,9.48068,17.3639
"73",50.928,10.245,17.0227
"73",51.5147,10.9403,16.4395
"73",52.1081,11.4075,15.8763
"73",52.7084,11.7929,15.3324
"73",53.3156,12.0901,14.8071
"73",53.9298,12.3052,14.3174
"73",54.551,12.4872,13.9259
"73",55.1795,12.6756,13.5451
"73",55.8151,12.8472,13.1747
"73",56.4581,13.0006,12.8175
"73",57.1085,13.1428,12.4785
"73",57.7664,13.281,12.1485
"73",58.4318,13.4437,11.8199
"73",59.105,13.5839,11.4127
"73",59.7859,13.6422,11.0195
"73",60.4746,13.6678,10.6399
"73",61.1712,13.656,10.2734
"73",61.8759,13.6,9.92175
"73",62.5887,13.523,9.64809
"73",63.3098,13.4617,9.38197
"73",64.0391,13.3942,9.1232
"73",64.7768,13.3152,8.87157
"73",65.523,13.2159,8.62688
"73",66.2778,13.0865,8.39309
"73",67.0414,12.9479,8.23334
"73",67.8137,12.8356,8.07663
"73",68.5949,12.7233,7.92292
"73",69.3851,12.6064,7.77765
"73",70.1844,12.4893,7.64653
"73",70.9929,12.3721,7.51762
"73",71.8107,12.2433,7.39088
"73",72.638,12.0995,7.27471
"73",73.4748,11.9529,7.19117
"73",74.3212,11.8135,7.10859
"73",75.1774,11.6449,7.02695
"73",76.0434,11.4673,7.00451
"73",76.9194,11.3332,6.99238
"73",77.8055,11.2063,6.98027
"73",78.7018,11.0833,6.96818
"73",79.6085,10.96,6.95612
"73",80.5256,10.8299,6.94407
"73",81.4532,10.6804,6.93204
"73",82.3915,10.5213,6.98358
"73",83.3407,10.3981,7.03958
"73",84.3008,10.2876,7.09602
"73",85.2719,10.1851,7.15291
"73",86.2542,10.0877,7.21026
"73",87.2479,9.99349,7.26806
"73",88.2529,9.9003,7.32633
"73",89.2696,9.80461,7.38507
"73",90.298,9.70163,7.45319
"73",91.3382,9.60398,7.53869
"73",92.3904,9.51863,7.62518
"73",93.4548,9.43655,7.71267
"73",94.5313,9.35655,7.80116
"73",95.6203,9.27712,7.89066
"73",96.7219,9.19649,7.98118
"73",97.8361,9.11257,8.07276
"73",98.9632,9.01369,8.16537
"73",100.103,8.89939,8.27569
"73",101.256,8.79404,8.43439
"73",102.423,8.71421,8.59614
"73",103.603,8.64664,8.761
"73",104.796,8.58856,8.92901
"73",106.003,8.53853,9.10024
"73",107.225,8.49598,9.27477
"73",108.46,8.46045,9.45264
"73",109.709,8.43197,9.63392
"73",110.973,8.41058,9.81868
"73",112.252,8.39702,10.007
"73",113.545,8.39305,10.1974
"73",114.853,8.39553,10.385
"73",116.176,8.40079,10.576
"73",117.514,8.41231,10.7706
"73",118.868,8.43057,10.9687
"73",120.237,8.45655,11.1705
"73",121.622,8.49123,11.376
"73",123.023,8.53626,11.5852
"73",124.441,8.59401,11.7983
"73",125.874,8.66922,12.0154
"73",127.324,8.7859,12.2364
"73",128.791,8.91857,12.3778
"73",130.275,9.00681,12.5204
"73",131.775,9.0897,12.6646
"73",133.293,9.16834,12.8105
"73",134.829,9.24465,12.9581
"73",136.382,9.31979,13.1074
"73",137.953,9.39458,13.2584
"73",139.543,9.46957,13.4111
"73",141.15,9.54523,13.5656
"73",142.776,9.62184,13.7219
"73",144.421,9.69968,13.8799
"73",146.085,9.77883,14.0398
"73",147.767,9.85925,14.2016
"73",149.47,9.93843,14.3652
"73",151.192,10.0194,14.5401
"73",152.933,10.1108,14.7178
"73",154.695,10.2085,14.8976
"73",156.477,10.3136,15.0797
"73",158.28,10.4275,15.2639
"73",160.103,10.56,15.4505
"73",161.947,10.7126,15.6258
"73",163.813,10.8619,15.7579
"73",165.7,10.9919,15.8912
"73",167.609,11.1146,16.0255
"73",169.54,11.2325,16.161
"73",171.493,11.3426,16.2976
"73",173.469,11.447,16.4444
"73",175.467,11.5584,16.6011
"73",177.488,11.6751,16.7594
"73",179.533,11.7954,16.9192
"73",181.601,11.9194,17.0805
"73",183.693,12.0475,17.2433
"73",185.809,12.1811,17.4077
"73",187.95,12.3221,17.5683
"73",190.115,12.463,17.7235
"73",192.305,12.6029,17.8801
"73",194.52,12.7448,18.0381
"73",196.761,12.8898,18.1975
"73",199.028,13.039,18.3583
"73",201.321,13.1944,18.5205
"73",203.64,13.362,18.6842
"73",205.986,13.5468,18.8222
"73",208.359,13.7128,18.9428
"73",210.759,13.8656,19.0642
"73",213.187,14.0114,19.1864
"73",215.643,14.1506,19.3094
"73",218.127,14.2827,19.4332
"73",220.64,14.4061,19.5578
"73",223.182,14.5175,19.6831
"73",225.753,14.6007,19.8093
"73",228.353,14.6416,19.9363
"73",230.984,14.67,20.2227
"73",233.645,14.7792,20.5137
"73",236.336,14.9278,20.8089
"73",239.059,15.1103,21.1084
"73",241.813,15.3324,21.4121
"73",244.599,15.6071,21.7202
"73",247.416,15.9293,21.9287
"73",250.267,16.209,22.1234
"73",253.15,16.4846,22.3198
"73",256.066,16.7662,22.5179
"73",259.016,17.0765,22.7178
"73",262,17.4177,22.8736
"73",265.018,17.7216,22.994
"73",268.071,18.0104,23.115
"73",271.159,18.2928,23.2366
"73",274.283,18.5723,23.3588
"73",277.442,18.8512,23.4817
"73",280.638,19.1313,23.6053
"73",283.871,19.414,23.7295
"73",287.142,19.7011,23.8543
"73",290.449,19.9947,23.9798
"73",293.795,20.2977,24.106
"73",297.18,20.6155,24.2328
"73",300.603,20.9634,24.3603
"73",304.066,21.3572,24.4115
"73",307.569,21.6896,24.4279
"73",311.112,21.9984,24.4443
"73",314.696,22.293,24.4607
"73",318.321,22.577,24.4772
"73",321.988,22.8524,24.4937
"73",325.698,23.1201,24.5101
"73",329.45,23.3801,24.5266
"73",333.245,23.6309,24.5463
"73",337.084,23.8792,24.573
"73",340.967,24.1269,24.5997
"73",344.895,24.3718,24.6265
"73",348.868,24.6131,24.6533
"73",352.887,24.85,24.6801
"73",356.952,25.0814,24.7069
"73",361.064,25.3046,24.7338
"73",365.224,25.5089,24.7607
"73",369.431,25.7041,24.8311
"73",373.687,25.9218,24.9045
"73",377.992,26.1434,24.9782
"73",382.346,26.3632,25.052
"73",386.751,26.5753,25.1261
"73",391.206,26.7208,25.2005
"73",395.713,26.7811,25.4144
"73",400.271,27.047,25.8421
"73",404.882,27.5583,26.2769
"73",409.547,28.3069,26.3269
"73",414.265,28.8165,26.2439
"73",419.037,29.2502,26.1612
"73",423.864,29.6433,26.0787
"73",428.747,30.0097,25.9965
"73",433.686,30.3564,25.9146
"73",438.682,30.6875,25.8329
"73",443.736,31.0057,25.7515
"73",448.848,31.3127,25.6704
"73",454.018,31.6098,25.5895
"73",459.248,31.8972,25.5088
"73",464.539,32.1747,25.4284
"73",469.89,32.4346,25.3483
"73",475.303,32.6748,25.2949
"73",480.779,32.9376,25.2547
"73",486.317,33.2065,25.2144
"73",491.92,33.4793,25.1743
"73",497.587,33.7556,25.1342
"73",503.319,34.0362,25.0942
"73",509.117,34.3224,25.0542
"73",514.982,34.6197,25.0143
"73",520.915,34.936,24.9745
"73",526.915,35.2622,24.8767
"73",532.985,35.5566,24.7719
"73",539.125,35.8371,24.6677
"73",545.336,36.1082,24.5638
"73",551.618,36.3715,24.4604
"73",557.973,36.6269,24.3574
"73",564.401,36.8611,24.2549
"73",570.903,37.0639,24.1849
"73",577.479,37.3334,24.1932
"73",584.132,37.6968,24.1734
"73",590.861,38.048,24.0166
"73",597.668,38.3471,23.8608
"73",604.553,38.6254,23.706
"73",611.517,38.891,23.5522
"73",618.562,39.1483,23.3993
"73",625.688,39.4008,23.2474
"73",632.895,39.6506,23.0883
"73",640.186,39.8938,22.9284
"73",647.561,40.1338,22.753
"73",655.021,40.3536,22.5734
"73",662.567,40.5593,22.3951
"73",670.199,40.7491,22.2182
"73",677.92,40.915,22.0642
"73",685.73,41.0987,21.9323
"73",693.629,41.2928,21.802
"73",701.62,41.4992,21.6734
"73",709.702,41.7282,21.5278
"73",717.878,41.9397,21.3478
"73",726.148,42.132,21.1694
"73",734.513,42.3142,20.9923
"73",742.975,42.4891,20.8167
"73",751.534,42.6583,20.6425
"73",760.191,42.8231,20.4697
"73",768.949,42.984,20.2963
"73",777.807,43.1425,20.1243
"73",786.767,43.2977,19.9448
"73",795.831,43.443,19.7654
"73",804.998,43.5819,19.5875
"73",814.272,43.7154,19.411
"73",823.652,43.8443,19.2362
"73",833.141,43.9697,19.0629
"73",842.738,44.0926,18.8896
"73",852.447,44.2111,18.7163
"73",862.267,44.3277,18.5416
"73",872.2,44.4368,18.365
"73",882.248,44.5402,18.1901
"73",892.411,44.6391,18.0167
"73",902.692,44.7344,17.845
"73",913.091,44.8279,17.6749
"73",923.609,44.9223,17.5056
"73",934.249,45.0119,17.3248
"73",945.012,45.0937,17.1459
"73",955.898,45.1683,16.9626
"73",966.91,45.2344,16.7813
"73",978.049,45.2942,16.6018
"73",989.316,45.3486,16.4242
"73",1000.71,45.3985,16.247
"73",1012.24,45.444,16.0714
"73",1023.9,45.4863,15.8919
"73",1035.7,45.5193,15.7118
"73",1047.63,45.5467,15.5307
"73",1059.7,45.5638,15.3493
"73",1071.9,45.5727,15.17
"73",1084.25,45.574,14.9926
"73",1096.74,45.5681,14.8173
"73",1109.38,45.5549,14.6439
"73",1122.16,45.5345,14.4725
"73",1135.08,45.5068,14.3031
"73",1148.16,45.472,14.1356
"73",1161.39,45.4298,13.9699
"73",1174.77,45.3801,13.8061
"73",1188.3,45.3227,13.6439
"73",1201.99,45.2573,13.4836
"73",1215.84,45.1841,13.3252
"73",1229.84,45.1038,13.1687
"73",1244.01,45.0159,13.0106
"73",1258.34,44.9183,12.8534
"73",1272.84,44.8118,12.6917
"73",1287.5,44.6885,12.5291
"73",1302.33,44.5502,12.3684
"73",1317.33,44.3971,12.2097
"73",1332.51,44.2289,12.053
"73",1347.86,44.0447,11.8982
"73",1363.39,43.8434,11.7454
"73",1379.09,43.6237,11.5944
"73",1394.98,43.3839,11.4453
"73",1411.05,43.1224,11.2981
"73",1427.31,42.8372,11.1528
"73",1443.75,42.5253,11.0089
"73",1460.38,42.1839,10.8668
"73",1477.2,41.8092,10.7258
"73",1494.22,41.3968,10.5866
"73",1511.43,40.9403,10.4461
"73",1528.85,40.4309,10.3072
"73",1546.46,39.8605,10.17
"73",1564.27,39.2175,10.0347
"73",1582.29,38.4865,9.90113
"73",1600.52,37.646,9.7693
"73",1618.96,36.6657,9.63913
"73",1637.61,35.4997,9.51062
"73",1656.47,34.0753,9.38385
"73",1675.56,32.2637,9.2588
"73",1694.86,29.799,9.13522
"73",1714.38,25.9341,9.01297
"73",1734.13,12.4795,8.89234
"73",1735,4.43406,8.8871
"73",1735.2,4.34583,19.7275
"73",1754.11,19.3098,23.2486
"73",1774.32,20.484,27.6549
"73",1794.76,22.3289,32.8964
"73",1815.43,27.4251,38.977
"73",1836.35,33.1127,38.3362
"73",1857.5,36.6804,37.7059
"73",1878.9,39.1515,37.0859
"73",1900.54,41.1572,36.476
"73",1922.44,42.8348,35.8757
"73",1944.58,44.2668,35.285
"73",1966.98,45.5046,34.7041
"73",1989.64,46.5808,34.1326
"73",2012.57,47.5163,33.5744
"73",2035.75,48.3334,33.0253
"73",2059.2,49.0286,32.4813
"73",2082.92,49.6004,31.9464
"73",2106.92,50.0333,31.4199
"73",2131.19,50.2847,30.9018
"73",2155.74,50.2401,30.3931
"73",2180.57,49.0156,29.8919
"73",2193.9,42.3456,29.6287
"73",2194.1,42.3655,34.5926
"73",2205.69,49.7927,34.3085
"73",2231.1,52.202,33.699
"73",2256.81,53.5597,33.1006
"73",2282.8,54.5743,32.5128
"73",2309.1,55.3949,31.9348
"73",2335.7,56.0775,31.3677
"73",2362.61,56.6453,30.8114
"73",2389.83,57.1006,30.2647
"73",2417.36,57.4162,29.7272
"73",2445.21,57.4651,29.1996
"73",2468.6,54.4967,28.7681
"73",2468.8,54.5003,30.7128
"73",2473.37,56.9627,30.6264
"73",2501.87,58.6284,30.0973
"73",2530.69,59.42,29.5773
"73",2559.84,60.0195,29.0659
"73",2589.33,60.5091,28.5632
"73",2619.16,60.9106,28.0696
"73",2649.33,61.2195,27.5854
"73",2679.85,61.3774,27.1094
"73",2707.9,59.8663,26.6838
"73",2708.1,59.8761,27.7545
"73",2710.72,60.9486,27.7187
"73",2741.95,62.1392,27.2985
"73",2773.54,62.6984,26.8842
"73",2805.49,63.1557,26.4744
"73",2837.81,63.5608,26.0686
"73",2870.5,63.9304,25.6666
"73",2903.57,64.2725,25.2691
"73",2937.01,64.5919,24.8759
"73",2970.85,64.8915,24.4874
"73",3005.07,65.1743,24.1031
"73",3039.69,65.4403,23.723
"73",3074.71,65.6917,23.3481
"73",3110.13,65.9297,22.9776
"73",3145.96,66.1552,22.6115
"73",3182.2,66.3688,22.2498
"73",3218.86,66.571,21.8926
"73",3255.94,66.7626,21.5402
"73",3293.45,66.9443,21.1924
"73",3331.39,67.1163,20.8494
"73",3369.76,67.2795,20.5112
"73",3408.58,67.4345,20.1777
"73",3447.85,67.5809,19.8479
"73",3487.57,67.7193,19.5231
"73",3527.74,67.8505,19.2031
"73",3568.38,67.9746,18.8872
"73",3609.49,68.0916,18.5759
"73",3651.07,68.2024,18.2691
"73",3693.13,68.3064,17.9664
"73",3735.68,68.4047,17.6686
"73",3778.71,68.497,17.3745
"73",3822.24,68.5834,17.0849
"73",3866.27,68.6648,16.8007
"73",3910.81,68.7416,16.5194
"73",3955.87,68.8126,16.2426
"73",4001.44,68.8791,15.9703
"73",4047.53,68.9411,15.7019
"73",4094.16,68.9988,15.4376
"73",4141.32,69.0521,15.1773
"73",4189.03,69.1013,14.921
"73",4237.29,69.1466,14.6687
"73",4286.1,69.1881,14.4201
"73",4335.48,69.2258,14.1755
"73",4385.42,69.2601,13.9346
"73",4435.94,69.2909,13.6975
"73",4487.04,69.3183,13.464
"73",4538.73,69.3424,13.2343
"73",4591.02,69.3636,13.0084
"73",4643.91,69.3818,12.7858
"73",4697.41,69.397,12.5667
"73",4751.52,69.4093,12.3512
"73",4806.26,69.4189,12.1392
"73",4861.62,69.426,11.9304
"73",4917.63,69.4304,11.7251
"73",4974.28,69.4323,11.523
"73",5031.58,69.4317,11.3241
"73",5089.55,69.4287,11.1285
"73",5148.18,69.4234,10.9362
"73",5207.48,69.4158,10.7468
"73",5267.47,69.406,10.5606
"73",5328.16,69.3941,10.3774
"73",5389.54,69.38,10.1972
"73",5451.62,69.3638,10.0201
"73",5514.42,69.3456,9.84582
"73",5577.95,69.3255,9.67444
"73",5642.21,69.3033,9.50559
"73",5707.21,69.279,9.33983
"73",5772.95,69.2528,9.17672
"73",5839.46,69.2247,9.01646
"73",5906.73,69.1948,8.85882
"73",5974.77,69.1629,8.70371
"73",6043.6,69.1291,8.55123
"73",6113.22,69.0933,8.40124
"73",6183.64,69.0556,8.25399
"73",6254.88,69.016,8.10896
"73",6326.94,68.9744,7.96662
"73",6399.82,68.9309,7.82658
"73",6473.55,68.8854,7.68887
"73",6548.12,68.8378,7.55349
"73",6623.55,68.7881,7.42044
"73",6699.86,68.7363,7.28965
"73",6777.04,68.6823,7.16107
"73",6855.11,68.6258,7.0345
"73",6934.08,68.5669,6.9103
"73",7013.96,68.5057,6.78833
"73",7094.76,68.4419,6.66824
"73",7176.49,68.3752,6.55019
"73",7259.16,68.3056,6.43427
"73",7342.79,68.2331,6.32037
"73",7427.38,68.1573,6.20836
"73",7512.94,68.0779,6.09817
"73",7599.49,67.9948,5.99003
"73",7687.03,67.9077,5.8838
"73",7775.59,67.8163,5.77926
"73",7865.16,67.72,5.6765
"73",7955.77,67.6184,5.5756
"73",8047.42,67.5111,5.47647
"73",8140.12,67.3973,5.37908
"73",8233.9,67.2765,5.28341
"73",8328.75,67.1477,5.18932
"73",8424.7,67.0098,5.09693
"73",8521.75,66.8613,5.00586
"73",8619.92,66.7005,4.91645
"73",8719.22,66.5254,4.82884
"73",8819.66,66.3338,4.74272
"73",8921.26,66.1215,4.6578
"73",9024.04,65.8837,4.57459
"73",9127.99,65.6139,4.49281
"73",9233.15,65.302,4.41238
"73",9339.51,64.9325,4.33356
"73",9447.1,64.4791,4.2558
"73",9555.93,63.8916,4.17949
"73",9666.01,63.0557,4.10462
"73",9777.37,61.5858,4.031
"73",9881,47.3829,3.96439
"73",9881.2,47.3837,10.4203
"73",9890,56.6306,10.4033
"73",10000,62.0073,10.1947
"73",10112,63.3537,9.9888
"73",10224,64.1083,9.78596
"73",10339,64.6065,9.5888
"73",10454,64.9349,9.39426
"73",10571,65.1373,9.20438
"73",10688,65.2216,9.01762
"73",10808,65.1734,8.83581
"73",10928,64.9286,8.65618
"73",11053.9,64.1464,8.47546
"73",11136,57.0258,8.36068
"73",11136.2,57.0264,11.7584
"73",11181.2,63.7156,11.6694
"73",11310,65.3009,11.4203
"73",11440.3,65.932,11.1765
"73",11572.1,66.2804,10.9379
"73",11681.4,63.7684,10.7459
"73",11681.6,63.7702,12.0811
"73",11705.4,65.9544,12.0469
"73",11840.3,67.0982,11.8569
"73",11976.7,67.6804,11.6686
"73",12114.6,68.129,11.4821
"73",12254.2,68.5055,11.2973
"73",12395.4,68.8337,11.1144
"73",12538.2,69.1259,10.9333
"73",12682.6,69.3895,10.7541
"73",12828.7,69.6297,10.5769
"73",12976.5,69.85,10.4016
"73",13126,70.053,10.2283
"73",13277.2,70.2411,10.057
"73",13430.1,70.4157,9.88765
"73",13584.9,70.5783,9.72037
"73",13741.3,70.73,9.55514
"73",13899.6,70.8719,9.39196
"73",14059.8,71.0046,9.23084
"73",14221.7,71.1291,9.07179
"73",14385.6,71.2457,8.91481
"73",14551.3,71.3552,8.75991
"73",14718.9,71.458,8.60709
"73",14888.5,71.5546,8.45634
"73",15060,71.6453,8.30767
"73",15233.5,71.7306,8.16107
"73",15409,71.8107,8.01653
"73",15586.5,71.8859,7.87405
"73",15766,71.9566,7.73363
"73",15947.7,72.0229,7.59525
"73",16131.4,72.0851,7.4589
"73",16317.2,72.1435,7.32458
"73",16505.2,72.1981,7.19227
"73",16695.3,72.2493,7.06196
"73",16887.7,72.2972,6.93364
"73",17082.2,72.3419,6.80728
"73",17279,72.3837,6.68289
"73",17478,72.4225,6.56044
"73",17679.4,72.4587,6.43991
"73",17883,72.4923,6.32129
"73",18089.1,72.5234,6.20457
"73",18297.4,72.5522,6.08972
"73",18508.2,72.5787,5.97673
"73",18721.4,72.6031,5.86557
"73",18937.1,72.6255,5.75624
"73",19155.3,72.6459,5.6487
"73",19375.9,72.6644,5.54295
"73",19599.1,72.6812,5.43896
"73",19824.9,72.6963,5.33671
"73",20053.3,72.7098,5.23619
"73",20284.3,72.7217,5.13736
"73",20518,72.7322,5.04022
"73",20754.3,72.7412,4.94473
"73",20993.4,72.7489,4.85089
"73",21235.3,72.7553,4.75866
"73",21479.9,72.7605,4.66803
"73",21727.4,72.7645,4.57898
"73",21977.7,72.7674,4.49149
"73",22230.8,72.7692,4.40553
"73",22486.9,72.77,4.32108
"73",22746,72.7699,4.23813
"73",23008,72.7688,4.15665
"73",23273.1,72.7668,4.07663
"73",23541.2,72.7639,3.99803
"73",23812.4,72.7603,3.92084
"73",24086.7,72.7559,3.84505
"73",24364.1,72.7507,3.77062
"73",24644.8,72.7448,3.69754
"73",24928.7,72.7383,3.62579
"73",25215.9,72.7311,3.55535
"73",25506.4,72.7233,3.48619
"73",25800.2,72.715,3.41831
"73",26097.4,72.706,3.35167
"73",26398.1,72.6966,3.28626
"73",26702.2,72.6866,3.22207
"73",27009.8,72.6762,3.15906
"73",27320.9,72.6653,3.09722
"73",27635.7,72.654,3.03654
"73",27954,72.6422,2.97699
"73",28276.1,72.63,2.91856
"73",28601.8,72.6175,2.86122
"73",28931.3,72.6046,2.80496
"73",29264.6,72.5914,2.74976
"73",29601.7,72.5778,2.69561
"73",29942.7,72.5639,2.64248
"73",30000,72.5616,2.63371
"91",10,-9999,1.75788
"91",10.1617,-9999,1.76101
"91",10.3261,-9999,1.76414
"91",10.4931,-9999,1.76728
"91",10.6628,-9999,1.73466
"91",10.8353,-9999,1.69295
"91",11.0106,-9999,1.65224
"91",11.1886,-9999,1.61457
"91",11.3696,-9999,1.58512
"91",11.5535,-9999,1.5562
"91",11.7404,-9999,1.5278
"91",11.9303,-9999,1.49993
"91",12.1232,-9999,1.47256
"91",12.3193,-9999,1.44569
"91",12.5186,-9999,1.41932
"91",12.721,-9999,1.39337
"91",12.9268,-9999,1.36694
"91",13.1359,-9999,1.34101
"91",13.3483,-9999,1.31557
"91",13.5642,-9999,1.29062
"91",13.7836,-9999,1.26613
"91",14.0066,-9999,1.24212
"91",14.2331,-9999,1.21856
"91",14.4633,-9999,1.19751
"91",14.6973,-9999,1.17807
"91",14.935,-9999,1.15894
"91",15.1765,-9999,1.14013
"91",15.422,-9999,1.12162
"91",15.6714,-9999,1.10769
"91",15.9249,-9999,1.10134
"91",16.1825,-9999,1.09502
"91",16.4442,-9999,1.10166
"91",16.7102,-9999,1.12178
"91",16.9805,-9999,1.16065
"91",17.2551,-9999,1.23959
"91",17.5342,-9999,1.46231
"91",17.8178,-9999,1.77156
"91",18.106,-9999,2.14619
"91",18.3989,-9999,2.55993
"91",18.6964,-9999,2.86887
"91",18.9988,-9999,3.21508
"91",19.3061,-9999,3.60308
"91",19.6184,-9999,3.95479
"91",19.9357,-9999,4.21245
"91",20.2582,-9999,4.48692
"91",20.5858,-9999,4.77925
"91",20.9188,-9999,5.09063
"91",21.2571,-9999,5.39216
"91",21.6009,-9999,5.68568
"91",21.9503,-9999,5.99517
"91",22.3053,-9999,6.32151
"91",22.6661,-9999,6.66561
"91",23.0327,-9999,7.02845
"91",23.4053,-9999,7.39578
"91",23.7838,-9999,7.75707
"91",24.1685,-9999,8.13601
"91",24.5594,-9999,8.53346
"91",24.9566,-9999,8.95032
"91",25.3603,-9999,9.38755
"91",25.7705,-9999,9.78338
"91",26.1873,-9999,10.1541
"91",26.6109,-9999,10.5389
"91",27.0413,-9999,10.9382
"91",27.4786,-9999,11.3527
"91",27.9231,-9999,11.7828
"91",28.3747,-9999,12.0963
"91",28.8337,-9999,12.3524
"91",29.3,5.69681,12.6139
"91",29.7739,6.06336,12.8809
"91",30.2555,6.44653,13.1535
"91",30.7449,6.86048,13.432
"91",31.2421,7.33106,13.7163
"91",31.7475,7.87932,13.8995
"91",32.2609,8.36798,14.0259
"91",32.7827,8.84589,14.1536
"91",33.313,9.33515,14.2824
"91",33.8518,9.85791,14.4123
"91",34.3993,10.4555,14.5435
"91",34.9557,11.1828,14.4993
"91",35.5211,11.798,14.3241
"91",36.0956,12.3177,14.0694
"91",36.6794,12.757,13.8192
"91",37.2727,13.1475,13.5734
"91",37.8755,13.5017,13.332
"91",38.4882,13.8272,13.0949
"91",39.1107,14.129,12.8621
"91",39.7432,14.4111,12.6333
"91",40.3861,14.6772,12.4097
"91",41.0393,14.9324,12.1904
"91",41.7031,15.181,11.975
"91",42.3776,15.4383,11.7635
"91",43.063,15.7411,11.5211
"91",43.7595,15.975,11.1833
"91",44.4673,16.1362,10.8554
"91",45.1865,16.2354,10.5372
"91",45.9174,16.315,10.3105
"91",46.66,16.415,10.0903
"91",47.4147,16.5258,9.87476
"91",48.1816,16.6493,9.64493
"91",48.9609,16.7514,9.40358
"91",49.7528,16.8462,9.16827
"91",50.5576,16.949,8.93884
"91",51.3753,17.102,8.67122
"91",52.2062,17.1733,8.29968
"91",53.0506,17.1593,7.94407
"91",53.9087,17.0934,7.65749
"91",54.7806,17.0364,7.39714
"91",55.6667,16.9783,7.14563
"91",56.567,16.918,6.90269
"91",57.482,16.8733,6.65806
"91",58.4117,16.7944,6.36509
"91",59.3564,16.673,6.085
"91",60.3165,16.5241,5.81735
"91",61.2921,16.3535,5.56366
"91",62.2834,16.1646,5.32105
"91",63.2908,15.9611,5.08742
"91",64.3145,15.7353,4.85534
"91",65.3547,15.4867,4.63386
"91",66.4118,15.2199,4.41995
"91",67.4859,14.9263,4.20854
"91",68.5775,14.6049,4.00724
"91",69.6867,14.2548,3.81873
"91",70.8138,13.8808,3.64163
"91",71.9591,13.4796,3.47273
"91",73.123,13.0481,3.31138
"91",74.3057,12.5795,3.15347
"91",75.5076,12.0659,3.0031
"91",76.7289,11.4926,2.86924
"91",77.9699,10.8788,2.75745
"91",79.231,10.2028,2.65084
"91",80.5125,9.46612,2.57996
"91",81.8147,8.65612,2.51098
"91",83.138,7.75103,2.46452
"91",84.4827,6.71093,2.43997
"91",85.8491,5.54216,2.44792
"91",87.2377,4.17601,2.47442
"91",88.6487,2.47095,2.52226
"91",90.0825,0.242954,2.69166
"91",91.5395,-3.03708,3.19078
"91",93.0201,-7.30723,6.6641
"91",94.5246,-9.19053,12.1025
"91",96.0535,-8.64618,19.4572
"91",97.6071,3.74738,21.5624
"91",99.1858,1.90889,13.048
"91",100.79,-2.80788,10.7145
"91",102.42,-11.0462,9.98412
"91",104.077,-19.2765,15.6696
"91",105.76,-27.071,24.5923
"91",107.471,-34.3952,41.0199
"91",109.209,-25.9329,72.5933
"91",110.975,1.04438,82.12
"91",112.77,28.6279,77.2142
"91",114.594,40.5394,59.8823
"91",116.448,41.3985,49.6453
"91",118.331,42.259,43.3427
"91",120.245,43.0836,37.84
"91",122.19,43.0491,33.0361
"91",124.166,41.8547,28.842
"91",126.175,40.5733,26.8644
"91",128.215,40.0477,25.2383
"91",130.289,39.759,23.7107
"91",132.397,39.5516,22.2755
"91",134.538,39.3685,20.9272
"91",136.714,39.185,19.6605
"91",138.925,38.9883,18.4704
"91",141.172,38.773,17.3524
"91",143.456,38.5356,16.3021
"91",145.776,38.274,15.3154
"91",148.134,37.9791,14.3889
"91",150.53,37.6734,13.5541
